"","diff","lwr.ci","upr.ci","pval"
"2-1",0.330008702127077,0.236953674827386,0.423063729426769,3.56595863948428e-11
"3-1",0.416162737805382,0.10518955521114,0.727135920399624,0.00489689066527321
"3-2",0.0861540356783044,-0.218992395555594,0.391300466912203,0.785430811497331
