"","diff","lwr.ci","upr.ci","pval"
"2-1",0.0730978596723116,0.0307879746544981,0.115407744690125,0.000155874746881723
"3-1",0.171703962026531,0.0292361302938458,0.314171793759215,0.013175055407405
"3-2",0.0986061023542191,-0.0412612145688486,0.238473419277287,0.223588273065795
