"","diff","lwr.ci","upr.ci","pval"
"2-1",0.147309145135976,0.103083461030443,0.191534829241509,2.9162228187829e-12
"3-1",0.201956200787399,0.0504709436861122,0.353441457888687,0.0050993872521653
"3-2",0.0546470556514233,-0.0942957420767387,0.203589853379585,0.665206968614151
