"","diff","lwr.ci","upr.ci","pval"
"2-1",0.0382305948353863,-0.135124217300017,0.211585406970789,0.862825544592466
"3-1",0.723564642709648,0.279012038181025,1.16811724723827,0.000412623692327418
"3-2",0.685334047874262,0.25986257569151,1.11080552005701,0.000482542890149928
