"","diff","lwr.ci","upr.ci","pval"
"2-1",0.0428365945883484,-0.0325682512277776,0.118241440404474,0.377064421004524
"3-1",0.245766212308963,0.0523973626720963,0.43913506194583,0.00819724575025227
"3-2",0.202929617720615,0.0178605656192999,0.387998669821929,0.0275169835146727
