"","diff","lwr.ci","upr.ci","pval"
"2-1",0.236302925024162,0.154086062929298,0.318519787119025,1.01079811187788e-10
"3-1",0.433475915938272,0.157768271502368,0.709183560374177,0.000680047669648576
"3-2",0.197172990914111,-0.0733996488383364,0.467745630666558,0.201941746571782
